TS,Track V, Car V, Car I
1609459393948,10.029269,0.057022,1.091691
1609459394076,10.042427,0.074567,1.091691
1609459394204,10.038041,0.057022,1.123919
1609459394332,10.042427,0.052636,1.123919
1609459394460,10.042427,0.052636,1.123919
1609459394653,10.033655,0.057022,1.091691
1609459394780,10.038041,0.052636,1.123919
1609459394909,10.038041,0.078953,1.091691
1609459395036,10.038041,0.057022,1.123919
1609459395165,10.038041,0.052636,1.091691
1609459395293,10.038041,0.057022,1.156146
1609459395421,10.042427,0.057022,1.091691
1609459395549,10.033655,0.052636,1.091691
1609459395677,10.038041,0.057022,1.123919
1609459395805,10.038041,0.057022,1.123919
1609459395933,10.038041,0.052636,1.091691
1609459396061,10.038041,0.052636,1.091691
1609459396189,10.038041,0.052636,1.123919
1609459396317,10.033655,0.052636,1.091691
1609459396447,10.038041,0.057022,1.091691
1609459396639,10.038041,0.057022,1.123919
1609459396768,10.038041,0.057022,1.091691
1609459396897,10.038041,0.057022,1.091691
1609459397025,10.038041,0.052636,1.091691
1609459397153,10.033655,0.057022,1.027237
1609459397281,10.029269,0.052636,1.091691
1609459397409,10.033655,0.052636,1.123919
1609459397539,10.029269,0.052636,1.091691
1609459397667,10.038041,0.052636,1.123919
1609459397796,10.038041,0.057022,1.091691
1609459397926,10.029269,0.078953,1.091691
1609459398118,10.029269,0.057022,1.091691
1609459398182,10.033655,0.052636,1.091691
1609459398246,10.029269,0.052636,1.059464
1609459398310,10.038041,0.057022,1.091691
1609459398472,10.038041,0.052636,1.091691
1609459398537,10.033655,0.057022,1.091691
1609459398667,10.038041,0.057022,1.123919
1609459398729,10.038041,0.052636,1.091691
1609459398793,10.038041,0.052636,1.091691
1609459398857,10.038041,0.052636,1.091691
1609459398921,10.033655,0.057022,1.091691
1609459398985,10.029269,0.052636,1.091691
1609459399049,10.033655,0.057022,1.059464
1609459399114,10.038041,0.057022,1.091691
1609459399177,10.038041,0.052636,1.091691
1609459399305,10.038041,0.057022,1.091691
1609459399369,10.033655,0.057022,1.059464
1609459399433,10.033655,0.052636,1.091691
1609459399497,10.033655,0.057022,1.123919
1609459399665,10.033655,0.057022,1.091691
1609459399728,10.029269,0.057022,1.123919
1609459399792,10.042427,0.052636,1.123919
1609459399856,10.033655,0.052636,1.091691
1609459399920,10.038041,0.057022,1.091691
1609459400048,10.042427,0.052636,1.123919
1609459400176,10.038041,0.057022,1.123919
1609459400240,10.038041,0.057022,1.123919
1609459400304,10.038041,0.057022,1.091691
1609459400432,10.033655,0.057022,1.123919
1609459400496,10.033655,0.057022,1.091691
1609459400561,10.033655,0.057022,1.123919
1609459400624,10.029269,0.057022,1.123919
1609459400689,10.033655,0.057022,1.123919
1609459400828,10.033655,0.057022,1.091691
1609459401021,10.029269,0.057022,1.091691
1609459401149,10.038041,0.057022,1.123919
1609459401277,10.033655,0.057022,1.123919
1609459401405,10.029269,0.057022,1.123919
1609459401469,10.038041,0.057022,1.091691
1609459401533,10.029269,0.057022,1.059464
1609459401661,10.029269,0.052636,1.123919
1609459401725,10.038041,0.057022,1.059464
1609459401789,10.033655,0.052636,1.091691
1609459401853,10.029269,0.057022,1.091691
1609459401981,10.038041,0.057022,1.123919
1609459402046,10.029269,0.057022,1.091691
1609459402173,10.029269,0.057022,1.059464
1609459402301,10.029269,0.052636,1.091691
1609459402429,10.038041,0.052636,1.091691
1609459402595,10.038041,0.052636,1.091691
1609459402723,10.033655,0.052636,1.123919
1609459402851,10.024882,0.057022,1.123919
1609459402980,10.011724,0.052636,1.059464
1609459403108,10.007337,0.057022,1.123919
1609459403236,10.011724,0.057022,1.091691
1609459403364,10.011724,0.057022,1.123919
1609459403492,10.033655,0.057022,1.091691
1609459403620,10.011724,0.057022,1.059464
1609459403748,10.016109,0.057022,1.091691
1609459403876,10.016109,0.052636,1.123919
1609459404004,10.011724,0.057022,1.123919
1609459404132,10.016109,0.052636,1.091691
1609459404260,9.994179,0.057022,1.091691
1609459404388,10.002951,0.052636,1.091691
1609459404580,10.033655,0.057022,1.091691
1609459404709,10.007337,0.057022,1.123919
1609459404837,10.038041,0.057022,1.156146
1609459404965,10.038041,0.057022,1.091691
1609459405093,10.038041,0.057022,1.091691
1609459405221,10.029269,0.052636,1.091691
1609459405349,10.033655,0.057022,1.059464
1609459405477,10.038041,0.052636,1.091691
1609459405605,10.038041,0.057022,1.252827
1609459405733,10.033655,0.057022,1.059464
1609459405861,10.033655,0.057022,1.059464
1609459405989,10.038041,0.057022,1.059464
1609459406117,10.029269,0.057022,1.091691
1609459406245,10.038041,0.057022,1.123919
1609459406373,10.033655,0.057022,1.123919
1609459406567,10.038041,0.057022,1.123919
1609459406694,10.038041,0.057022,1.091691
1609459406823,10.042427,0.057022,1.123919
1609459406950,10.033655,0.057022,1.091691
1609459407078,10.038041,0.057022,1.091691
1609459407206,10.038041,0.057022,1.091691
1609459407335,10.038041,0.057022,1.091691
1609459407463,10.038041,0.057022,1.091691
1609459407591,10.038041,0.057022,1.123919
1609459407720,10.038041,0.052636,1.091691
1609459407849,10.038041,0.057022,1.091691
1609459407978,10.038041,0.057022,1.091691
1609459408106,10.038041,0.057022,1.059464
1609459408234,10.033655,0.057022,1.123919
1609459408363,9.967861,6.686088,1.834928
1609459408555,9.875749,4.194123,2.769512
1609459408685,9.634502,6.892518,5.250996
1609459408813,9.884521,4.694435,2.672831
1609459408942,10.033655,9.713455,1.059464
1609459409006,10.038041,9.687138,1.091691
1609459409070,10.033655,9.687138,1.123919
1609459409134,10.038041,9.353779,1.091691
1609459409273,10.038041,0.052636,1.091691
1609459409337,10.038041,0.052636,1.091691
1609459409465,10.038041,0.057022,1.123919
1609459409531,10.038041,0.057022,1.091691
1609459409657,10.038041,0.057022,1.123919
1609459409785,10.042427,0.052636,1.091691
1609459409849,10.038041,0.052636,1.091691
1609459409913,10.042427,0.052636,1.123919
1609459410076,10.042427,0.052636,1.123919
1609459410140,10.038041,0.057022,1.123919
1609459410204,10.038041,0.052636,1.123919
1609459410332,10.038041,0.057022,1.123919
1609459410396,10.029269,0.057022,1.091691
1609459410460,10.038041,0.052636,1.091691
1609459410524,10.038041,0.057022,1.091691
1609459410588,10.038041,0.052636,1.091691
1609459410652,10.038041,0.052636,1.091691
1609459410718,10.038041,0.057022,1.091691
1609459410780,10.038041,0.052636,1.091691
1609459410844,10.038041,0.057022,1.123919
1609459410908,10.038041,0.052636,1.091691
1609459410972,10.038041,0.052636,1.123919
1609459411036,10.038041,0.057022,1.156146
1609459411228,10.038041,0.052636,1.091691
1609459411293,10.038041,0.057022,1.123919
1609459411421,10.038041,0.052636,1.091691
1609459411485,10.038041,0.052636,1.123919
1609459411549,10.038041,0.052636,1.091691
1609459411613,10.042427,0.052636,1.091691
1609459411677,10.038041,0.057022,1.059464
1609459411741,10.038041,0.057022,1.123919
1609459411805,10.038041,0.052636,1.123919
1609459411933,10.042427,0.052636,1.091691
1609459411997,10.038041,0.057022,1.091691
1609459412125,10.042427,0.057022,1.091691
1609459412253,10.038041,0.052636,1.091691
1609459412317,10.038041,0.061408,1.123919
1609459412445,10.038041,0.057022,1.059464
1609459412611,10.038041,0.052636,1.059464
1609459412675,10.029269,0.057022,1.059464
1609459412803,10.038041,0.061408,1.123919
1609459412867,10.038041,0.052636,1.091691
1609459412995,10.038041,0.057022,1.091691
1609459413123,10.033655,0.052636,1.091691
1609459413187,10.038041,0.052636,1.091691
1609459413315,10.033655,0.057022,1.091691
1609459413443,10.038041,0.052636,1.123919
1609459413571,10.033655,0.052636,1.091691
1609459413699,9.976633,6.291321,1.770474
1609459413827,9.691524,5.045339,4.703135
1609459413963,9.809954,4.207282,3.478508
1609459414091,9.669593,5.800056,4.896498
1609459414219,9.985406,4.650571,1.802701
1609459414411,9.814340,5.361152,3.381826
1609459414539,9.897680,4.918136,2.576150
1609459414667,9.805568,4.777774,3.478508
1609459414795,9.818727,5.479582,3.381826
1609459414923,9.533617,7.739074,6.217807
1609459415051,10.033655,5.076043,1.123919
1609459415180,10.016109,2.241672,-0.068482
1609459415308,9.836272,4.646185,3.124010
1609459415436,9.792409,5.567308,3.575189
1609459415564,9.722228,5.808828,4.187503
1609459415693,9.652047,6.686088,4.832044
1609459415821,9.652047,7.173241,4.896498
1609459415949,9.985406,4.580391,1.510643
1609459416077,9.805568,5.019021,3.317372
1609459416217,9.673979,5.843919,4.606454
1609459416409,9.748546,7.730301,3.929686
1609459416538,9.599412,9.502913,5.315450
1609459416666,9.731001,9.656433,4.155276
1609459416795,10.011724,3.193773,-0.777478
1609459416923,9.932771,5.203245,2.060517
1609459417051,9.941543,5.339220,2.092744
1609459417179,9.840658,5.058497,2.962875
1609459417307,9.774863,5.391856,3.575189
1609459417435,9.682751,5.953577,4.413092
1609459417564,9.722228,7.081129,4.090821
1609459417692,9.586252,9.511686,5.347677
1609459417820,9.862590,7.598712,2.769512
1609459417949,10.011724,3.145524,-0.745251
1609459418077,10.020496,2.175878,-0.165164
1609459418205,10.024882,1.364413,0.318242
1609459418397,10.038041,0.057022,1.091691
1609459418525,10.029269,0.052636,1.091691
1609459418653,10.033655,0.057022,1.059464
1609459418782,10.038041,0.057022,1.091691
1609459418910,10.033655,0.057022,1.091691
1609459419039,10.038041,0.057022,1.123919
1609459419167,10.038041,0.052636,1.091691
1609459419297,10.038041,0.057022,1.091691
1609459419425,10.033655,0.052636,1.059464
1609459419553,10.029269,0.057022,1.156146
1609459419681,10.033655,0.052636,1.059464
1609459419846,10.038041,0.057022,1.091691
1609459419910,10.033655,0.057022,1.059464
1609459419974,10.029269,0.057022,1.091691
1609459420038,10.029269,0.052636,1.059464
1609459420203,10.042427,0.052636,1.059464
1609459420267,10.038041,0.057022,1.091691
1609459420331,10.038041,0.057022,1.091691
1609459420459,10.033655,0.070181,1.091691
1609459420523,10.033655,0.057022,1.091691
1609459420587,10.029269,0.057022,1.091691
1609459420651,10.038041,0.057022,1.091691
1609459420779,10.033655,0.052636,1.059464
1609459420844,10.038041,0.052636,1.091691
1609459420908,10.038041,0.057022,1.123919
1609459420972,10.038041,0.052636,1.091691
1609459421036,10.038041,0.052636,1.123919
1609459421100,10.038041,0.057022,1.123919
1609459421166,10.038041,0.057022,1.091691
1609459421292,9.981019,5.054111,1.639551
1609459421458,9.419574,7.546076,7.184618
1609459421522,9.472209,9.366938,6.572305
1609459421586,9.866976,6.826724,2.866194
1609459421714,10.007337,1.566182,-0.648569
1609459421778,10.016109,1.109733,-0.068482
1609459421906,9.774863,6.295708,3.671870
1609459421970,9.581866,5.887782,5.637720
1609459422034,9.845044,4.896204,3.091783
1609459422162,9.757318,4.633027,3.929686
1609459422290,9.954701,4.387120,1.996063
1609459422354,9.897680,4.782161,2.608377
1609459422418,9.814340,5.150609,3.317372
1609459422546,9.875749,5.422560,2.833966
1609459422675,9.919611,4.961999,2.286107
1609459422803,9.792409,4.997089,3.575189
1609459422995,9.691524,6.453614,4.703135
1609459423123,9.972247,4.404665,1.867155
1609459423187,10.038041,2.671803,1.091691
1609459423315,9.783636,5.212018,3.736324
1609459423381,9.836272,5.093588,3.220691
1609459423518,9.858203,4.948840,2.962875
1609459423584,9.836272,5.115519,3.188464
1609459423710,9.774863,5.361152,3.865232
1609459423838,9.783636,5.725489,3.671870
1609459423966,9.660820,7.089901,4.896498
1609459424031,9.704683,8.046388,4.445319
1609459424159,9.989792,2.298968,-1.422019
1609459424287,10.038041,2.904277,1.188373
1609459424415,9.792409,4.966385,3.575189
1609459424479,9.739774,5.637763,4.123048
1609459424671,9.744160,5.879009,4.058594
1609459424799,9.709069,6.041302,4.348638
1609459424927,9.941543,4.690049,2.060517
1609459425055,9.792409,5.558536,3.446281
1609459425183,9.717841,5.821987,4.187503
1609459425311,9.621343,7.138151,5.154314
1609459425375,9.630116,7.712756,4.928725
1609459425439,9.638888,8.660470,4.864271
1609459425567,9.643275,9.559935,4.767590
1609459425695,9.906452,8.502563,2.382788
1609459425823,9.998565,2.597236,-1.744289
1609459425952,9.954701,4.725139,1.899382
1609459426080,9.875749,5.010248,2.640604
1609459426208,9.783636,5.448878,3.542962
1609459426336,9.761704,5.764966,3.768551
1609459426530,9.770477,6.668542,3.639643
1609459426656,9.735387,7.339921,3.994140
1609459426784,10.038041,9.976633,1.123919
1609459426912,9.700296,9.625730,4.251957
1609459427040,9.774863,9.704683,3.575189
1609459427168,9.989792,2.496351,-1.679835
1609459427297,10.007337,5.150609,1.317281
1609459427425,9.928384,5.229563,2.189425
1609459427553,9.853817,5.650922,2.930648
1609459427690,9.818727,6.229913,3.220691
1609459427818,9.998565,1.719703,-0.745251
1609459427946,9.880135,4.711980,2.705058
1609459428074,9.783636,5.185700,3.704097
1609459428202,9.757318,5.642149,3.994140
1609459428330,9.713455,6.001825,4.445319
1609459428522,9.959088,4.716366,1.899382
1609459428651,9.827499,5.409401,3.349599
1609459428779,9.897680,4.852342,2.608377
1609459428907,9.809954,5.001475,3.446281
1609459429035,9.783636,5.369925,3.704097
1609459429163,9.665206,6.427296,4.896498
1609459429291,9.691524,7.782937,4.606454
1609459429419,10.029269,4.505824,0.833875
1609459429547,9.906452,5.124292,2.382788
1609459429675,9.831885,5.479582,3.188464
1609459429804,9.731001,5.861464,4.090821
1609459429932,9.652047,6.611521,4.896498
1609459430060,9.884521,5.576080,2.608377
1609459430188,9.827499,5.483968,3.091783
1609459430317,9.779250,5.896554,3.639643
1609459430509,9.669593,6.712406,4.606454
1609459430637,9.630116,8.252544,4.993179
1609459430766,9.673979,9.573094,4.670908
1609459430894,9.770477,9.704683,3.607416
1609459431023,9.994179,2.913050,-2.131014
1609459431151,9.985406,4.834796,1.542870
1609459431215,9.959088,5.058497,1.931609
1609459431279,9.884521,5.133064,2.576150
1609459431345,9.805568,5.387470,3.349599
1609459431407,9.761704,5.510286,3.704097
1609459431546,9.748546,5.861464,3.865232
1609459431610,9.695910,6.045688,4.348638
1609459431738,9.739774,6.817951,3.994140
1609459431804,9.722228,7.353079,4.058594
1609459431930,9.652047,9.586252,4.638681
1609459432091,10.007337,1.987267,-1.003067
1609459432156,10.007337,1.767952,-0.809705
1609459432286,10.029269,0.298268,0.769421
1609459432412,10.029269,0.057022,1.091691
1609459432476,10.033655,0.052636,1.091691
1609459432540,10.033655,0.052636,1.123919
1609459432604,10.038041,0.061408,1.091691
1609459432668,10.033655,0.057022,1.091691
1609459432734,10.029269,0.636013,1.091691
1609459432796,9.981019,5.686012,1.607324
1609459432860,10.029269,0.052636,1.059464
1609459432924,10.038041,0.057022,1.059464
1609459432988,10.029269,0.061408,1.059464
1609459433052,10.029269,0.061408,1.059464
1609459433116,10.029269,0.061408,1.123919
1609459433282,10.038041,0.052636,1.091691
1609459433410,10.033655,0.052636,1.059464
1609459433474,10.038041,0.057022,1.091691
1609459433603,10.029269,0.048249,1.091691
1609459433667,10.033655,0.052636,1.059464
1609459433795,10.038041,0.052636,1.091691
1609459433923,10.033655,0.057022,1.091691
1609459433987,10.033655,0.052636,1.123919
1609459434051,10.033655,0.052636,1.123919
1609459434179,10.029269,0.057022,1.091691
1609459434307,10.038041,0.052636,1.091691
1609459434435,10.033655,0.057022,1.091691
1609459434563,10.029269,0.057022,1.091691
1609459434691,10.038041,0.052636,1.091691
1609459434819,10.038041,0.052636,1.091691
1609459434987,10.038041,0.057022,1.156146
1609459435051,10.038041,0.052636,1.123919
1609459435116,10.038041,0.052636,1.027237
1609459435244,10.038041,0.057022,1.123919
1609459435371,10.038041,0.052636,1.091691
1609459435436,10.038041,0.057022,1.123919
1609459435565,10.038041,0.052636,1.091691
1609459435692,10.033655,0.057022,1.059464
1609459435820,10.038041,0.052636,1.123919
1609459435948,10.038041,0.052636,1.123919
1609459436076,10.033655,0.057022,1.091691
1609459436204,10.024882,0.052636,1.059464
1609459436332,10.038041,0.052636,1.091691
1609459436460,10.038041,0.057022,1.123919
1609459436588,10.038041,0.057022,1.091691
1609459436780,10.038041,0.052636,1.091691
1609459436909,10.033655,0.052636,1.123919
1609459437037,10.033655,0.057022,1.091691
1609459437165,10.029269,0.052636,1.091691
1609459437293,10.038041,0.057022,1.091691
1609459437421,10.038041,0.052636,1.059464
1609459437549,10.038041,0.057022,1.091691
1609459437677,10.038041,0.057022,1.091691
1609459437805,10.038041,0.052636,1.123919
1609459437933,10.033655,0.057022,1.091691
1609459438061,10.038041,0.052636,1.091691
1609459438189,10.029269,0.052636,1.059464
1609459438317,10.033655,0.057022,1.091691
1609459438445,10.038041,0.057022,1.123919
1609459438573,10.038041,0.052636,1.091691
1609459438782,10.033655,0.052636,1.123919
1609459438911,10.029269,0.057022,1.123919
1609459439040,10.029269,0.057022,1.091691
1609459439169,10.033655,0.043863,1.091691
1609459439297,10.038041,0.057022,1.059464
1609459439425,10.038041,0.043863,1.123919
1609459439553,10.033655,0.057022,1.059464
1609459439681,10.038041,0.057022,1.123919
1609459439809,10.038041,0.061408,1.091691
1609459439937,10.038041,0.057022,1.123919
1609459440066,10.038041,0.057022,1.123919
1609459440194,10.038041,0.057022,1.123919
1609459440322,10.033655,0.052636,1.091691
1609459440450,10.038041,0.057022,1.123919
1609459440578,10.033655,0.052636,1.091691
1609459440770,10.038041,0.057022,1.059464
1609459440898,10.029269,0.052636,1.091691
1609459441026,10.038041,0.057022,1.091691
1609459441154,10.038041,0.057022,1.091691
1609459441283,10.038041,0.057022,1.091691
1609459441411,10.038041,0.052636,1.123919
1609459441540,10.038041,0.052636,1.123919
1609459441669,10.033655,0.052636,1.059464
1609459441799,10.042427,0.052636,1.091691
1609459441927,10.033655,0.052636,1.123919
1609459442056,10.033655,0.057022,1.123919
1609459442184,10.038041,0.057022,1.091691
1609459442312,10.038041,0.057022,1.123919
1609459442478,10.038041,0.057022,1.123919
1609459442542,10.029269,0.057022,1.091691
1609459442708,10.033655,0.057022,1.091691
1609459442772,10.033655,0.057022,1.059464
1609459442837,10.038041,0.057022,1.059464
1609459442901,10.038041,0.057022,1.091691
1609459442965,10.038041,0.057022,1.091691
1609459443029,10.033655,0.057022,1.091691
1609459443093,10.038041,0.052636,1.123919
1609459443157,10.038041,0.057022,1.091691
1609459443221,10.033655,0.057022,1.059464
1609459443285,10.029269,0.052636,1.091691
1609459443351,10.038041,0.052636,1.091691
1609459443413,10.033655,0.057022,1.091691
1609459443541,10.033655,0.057022,1.349508
1609459443605,10.033655,0.052636,1.091691
1609459443733,10.029269,0.052636,1.091691
1609459443893,10.038041,0.052636,1.123919
1609459443957,10.038041,0.057022,1.123919
1609459444021,10.024882,0.057022,1.156146
1609459444149,10.042427,0.057022,1.123919
1609459444213,10.038041,0.052636,1.027237
1609459444277,10.038041,0.052636,1.091691
1609459444341,10.038041,0.052636,1.123919
1609459444469,10.042427,0.052636,1.027237
1609459444597,10.038041,0.057022,1.027237
1609459444725,10.029269,0.052636,1.091691
1609459444789,10.038041,0.057022,1.091691
1609459444853,10.038041,0.057022,1.091691
1609459444981,10.042427,0.052636,1.123919
1609459445109,10.038041,0.057022,1.091691
1609459445238,10.042427,0.052636,1.091691
1609459445432,10.038041,0.052636,1.123919
1609459445497,10.038041,0.057022,1.156146
1609459445625,10.038041,0.052636,1.091691
1609459445689,10.029269,0.052636,1.091691
1609459445825,10.038041,0.057022,1.059464
1609459445889,10.029269,0.057022,1.091691
1609459446017,10.038041,0.057022,1.091691
1609459446145,10.038041,0.057022,1.091691
1609459446273,10.038041,0.057022,1.091691
1609459446337,10.046814,0.057022,1.059464
1609459446466,10.038041,0.057022,1.091691
1609459446532,10.038041,0.057022,1.091691
1609459446658,10.038041,0.052636,1.123919
1609459446722,10.038041,0.052636,1.027237
1609459446850,10.042427,0.057022,1.091691
1609459446978,10.038041,0.052636,1.059464
1609459447106,10.038041,0.057022,1.123919
1609459447170,10.033655,0.052636,1.091691
1609459447300,10.038041,0.057022,1.059464
1609459447426,10.029269,0.057022,1.123919
1609459447490,10.029269,0.052636,1.091691
1609459447554,10.029269,0.052636,1.123919
1609459447682,10.033655,0.052636,1.059464
1609459447810,10.029269,0.052636,1.091691
1609459447938,10.033655,0.052636,1.091691
1609459448066,10.029269,0.052636,1.091691
1609459448195,10.038041,0.057022,1.091691
1609459448323,10.029269,0.057022,1.091691
1609459448451,10.033655,0.052636,1.091691
1609459448579,10.033655,0.057022,1.156146
1609459448771,10.029269,0.057022,1.091691
1609459448899,10.033655,0.057022,1.091691
1609459449027,10.038041,0.052636,1.091691
1609459449155,10.029269,0.083340,1.059464
1609459449283,10.038041,0.057022,1.091691
1609459449411,10.033655,0.052636,1.091691
1609459449539,10.038041,0.052636,1.123919
1609459449667,10.038041,0.057022,1.091691
1609459449796,10.038041,0.057022,1.123919
1609459449924,10.038041,0.052636,1.091691
1609459450052,10.038041,0.057022,1.091691
1609459450180,10.024882,0.052636,1.123919
1609459450308,10.038041,0.057022,1.091691
1609459450436,10.038041,0.057022,1.123919
1609459450564,10.038041,0.057022,1.091691
1609459450756,10.029269,0.052636,1.059464
1609459450884,10.038041,0.052636,1.091691
1609459451012,10.038041,0.052636,1.091691
1609459451141,10.033655,0.052636,1.059464
1609459451269,10.038041,0.052636,1.059464
1609459451397,10.033655,0.057022,1.091691
1609459451525,10.038041,0.057022,1.059464
1609459451653,10.038041,0.052636,1.091691
1609459451781,10.033655,0.057022,1.091691
1609459451910,10.029269,0.048249,1.059464
1609459452039,10.029269,0.057022,1.059464
1609459452167,10.033655,0.057022,1.156146
1609459452295,10.033655,0.052636,1.091691
1609459452423,10.033655,0.052636,1.123919
1609459452551,10.038041,0.052636,1.091691
1609459452745,10.038041,0.057022,1.091691
1609459452871,10.038041,0.052636,1.091691
1609459452999,10.029269,0.057022,1.091691
1609459453128,10.038041,0.052636,1.091691
1609459453256,10.038041,0.052636,1.091691
1609459453385,10.038041,0.057022,1.059464
1609459453449,10.038041,0.048249,1.091691
1609459453585,10.038041,0.057022,1.091691
1609459453649,10.033655,0.052636,1.091691
1609459453777,10.033655,0.061408,1.091691
1609459453843,10.029269,0.052636,1.091691
1609459453905,10.029269,0.057022,1.091691
1609459453969,10.038041,0.057022,1.091691
1609459454033,10.033655,0.057022,1.091691
1609459454097,10.029269,0.052636,1.059464
1609459454258,10.038041,0.052636,1.123919
1609459454322,10.029269,0.057022,1.123919
1609459454386,10.033655,0.057022,1.059464
1609459454514,10.038041,0.052636,1.059464
1609459454578,10.029269,0.057022,1.091691
1609459454642,10.038041,0.057022,1.091691
1609459454706,10.029269,0.057022,1.091691
1609459454834,10.038041,0.052636,1.091691
1609459454898,10.038041,0.057022,1.091691
1609459454963,10.033655,0.057022,1.027237
1609459455027,10.038041,0.057022,1.123919
1609459455155,10.033655,0.052636,1.123919
1609459455221,10.038041,0.057022,1.059464
1609459455347,10.029269,0.052636,1.091691
1609459455411,10.033655,0.057022,1.059464
1609459455603,10.029269,0.057022,1.091691
1609459455667,10.038041,0.052636,1.059464
1609459455731,10.033655,0.057022,1.091691
1609459455795,10.033655,0.057022,1.059464
1609459455859,10.038041,0.052636,1.059464
1609459455923,10.029269,0.052636,1.091691
1609459455989,10.033655,0.052636,1.091691
1609459456115,10.038041,0.052636,1.059464
1609459456179,10.029269,0.057022,1.188373
1609459456307,10.033655,0.057022,1.091691
1609459456436,10.038041,0.057022,1.091691
1609459456499,10.020496,0.057022,1.091691
1609459456564,10.033655,0.057022,1.349508
1609459456628,10.029269,0.052636,1.059464
1609459456694,10.033655,0.057022,1.091691
1609459456884,10.038041,0.057022,1.091691
1609459456948,10.029269,0.052636,1.059464
1609459457076,10.033655,0.057022,1.059464
1609459457204,10.038041,0.052636,1.091691
1609459457268,10.029269,0.052636,1.091691
1609459457396,10.029269,0.057022,1.059464
1609459457524,10.038041,0.052636,1.027237
1609459457652,10.038041,0.057022,1.091691
1609459457716,10.033655,0.061408,1.091691
1609459457844,10.029269,0.052636,1.091691
1609459457973,10.033655,0.052636,1.059464
1609459458101,10.038041,0.052636,1.059464
1609459458231,10.042427,0.052636,1.123919
1609459458359,10.033655,0.048249,1.123919
1609459458487,10.029269,0.057022,1.059464
1609459458681,10.033655,0.052636,1.059464
1609459458808,10.038041,0.057022,1.123919
1609459458936,10.033655,0.052636,1.091691
1609459459064,10.033655,0.052636,1.091691
1609459459192,10.038041,0.052636,1.091691
1609459459320,10.029269,0.057022,1.059464
1609459459448,10.038041,0.052636,1.091691
1609459459577,10.033655,0.179838,1.091691
1609459459705,9.959088,6.444841,1.834928
1609459459833,9.779250,4.633027,3.639643
1609459459972,9.595025,5.756193,5.444358
1609459460100,9.915225,5.330448,2.350561
1609459460230,10.011724,1.351254,-0.326299
1609459460358,9.744160,5.150609,4.058594
1609459460486,10.033655,2.430557,1.059464
1609459460678,9.792409,5.633377,3.575189
1609459460806,9.928384,4.527755,2.253880
1609459460935,9.836272,5.242722,3.220691
1609459461063,9.941543,4.979544,1.996063
1609459461191,9.766091,5.290971,3.961913
1609459461319,9.779250,5.299744,3.736324
1609459461447,9.704683,5.865850,4.445319
1609459461575,9.954701,4.922522,1.931609
1609459461703,9.809954,4.685662,3.414053
1609459461831,9.818727,5.426946,3.349599
1609459461959,9.919611,4.856728,2.415015
1609459462088,9.726614,5.440105,4.348638
1609459462216,9.713455,6.072006,4.413092
1609459462344,9.625730,7.059197,5.250996
1609459462472,9.932771,7.563621,2.189425
1609459462664,10.007337,1.688999,-0.745251
1609459462793,9.831885,4.961999,3.156237
1609459462921,9.779250,5.251494,3.671870
1609459463049,9.704683,6.308866,4.316411
1609459463177,9.643275,7.138151,4.928725
1609459463305,10.007337,2.228513,-1.099748
1609459463434,9.814340,4.834796,3.285145
1609459463562,9.678365,6.045688,4.542000
1609459463691,9.678365,6.519408,4.477546
1609459463819,9.472209,9.217804,6.572305
1609459463947,9.625730,9.546777,5.025406
1609459464075,9.919611,8.721878,2.253880
1609459464204,10.002951,2.355990,-1.486473
1609459464332,10.033655,3.097274,1.091691
1609459464396,9.818727,4.966385,3.188464
1609459464552,9.814340,5.431333,3.188464
1609459464616,9.788022,5.453264,3.478508
1609459464680,9.774863,5.611171,3.639643
1609459464744,9.783636,5.808828,3.446281
1609459464810,9.673979,6.006212,4.509773
1609459464872,9.691524,6.370274,4.445319
1609459464936,9.731001,6.927608,4.058594
1609459465000,9.744160,7.265353,3.897459
1609459465064,9.630116,8.660470,4.993179
1609459465128,9.625730,9.546777,4.960952
1609459465192,9.546777,9.450278,5.637720
1609459465256,9.660820,9.581866,4.670908
1609459465384,9.770477,9.704683,3.639643
1609459465448,10.033655,7.317988,1.091691
1609459465512,9.985406,2.812165,-2.034333
1609459465678,9.906452,5.931645,2.350561
1609459465743,9.801182,6.703633,3.446281
1609459465871,9.862590,6.655384,2.898421
1609459465999,10.002951,1.662681,-0.745251
1609459466063,9.853817,4.755843,2.898421
1609459466127,9.875749,4.790933,2.769512
1609459466255,9.871362,5.185700,2.737285
1609459466383,9.858203,5.369925,2.898421
1609459466447,9.779250,5.519058,3.736324
1609459466575,9.687138,6.150959,4.767590
1609459466639,9.678365,6.506250,4.832044
1609459466703,9.687138,6.532568,4.832044
1609459466842,9.902066,4.817251,2.511696
1609459466906,9.880135,5.448878,2.769512
1609459467035,9.831885,5.602398,3.285145
1609459467228,9.761704,5.953577,3.994140
1609459467356,9.726614,6.370274,4.316411
1609459467420,9.700296,6.045688,4.509773
1609459467484,9.682751,6.501863,4.703135
1609459467612,9.625730,8.283248,5.250996
1609459467676,9.915225,6.734337,2.382788
1609459467740,9.989792,2.303354,-1.454246
1609459467868,9.906452,4.878659,2.382788
1609459467996,9.809954,5.554149,3.381826
1609459468060,9.744160,5.905327,4.058594
1609459468124,9.695910,6.243072,4.477546
1609459468252,9.652047,6.734337,4.896498
1609459468380,9.673979,6.997789,4.670908
1609459468444,9.761704,6.866200,3.865232
1609459468509,10.038041,4.154646,1.091691
