TS,Track V, Car V, Car I
1609459287489,9.994179,0.057022,5.651820
1609459287617,9.989792,0.052636,5.619593
1609459287745,9.994179,0.052636,5.619593
1609459287874,9.994179,0.057022,5.619593
1609459288008,10.002951,0.057022,5.619593
1609459288136,9.994179,0.057022,5.619593
1609459288264,9.994179,0.052636,5.619593
1609459288392,9.994179,0.052636,5.619593
1609459288520,9.994179,0.052636,5.619593
1609459288649,10.002951,0.052636,5.619593
1609459288777,9.994179,0.057022,5.619593
1609459288905,9.994179,0.052636,5.619593
1609459289097,9.994179,0.057022,5.619593
1609459289225,9.989792,0.052636,5.651820
1609459289353,9.994179,0.057022,5.651820
1609459289501,9.994179,0.052636,5.651820
1609459289631,9.994179,0.057022,5.619593
1609459289760,9.994179,0.057022,5.619593
1609459289888,9.994179,0.052636,5.619593
1609459290017,9.994179,0.057022,5.619593
1609459290145,9.994179,0.057022,5.651820
1609459290273,9.989792,0.057022,5.651820
1609459290401,9.994179,0.057022,5.587366
1609459290529,9.989792,0.052636,5.619593
1609459290657,9.989792,0.052636,5.619593
1609459290785,9.994179,0.057022,5.651820
1609459290913,9.994179,0.057022,5.619593
1609459291105,9.994179,0.052636,5.651820
1609459291234,9.994179,0.057022,5.651820
1609459291397,9.994179,0.057022,5.619593
1609459291461,9.967861,4.733912,6.135225
1609459291589,9.393255,4.637413,12.163698
1609459291717,9.972247,2.408626,4.781689
1609459291781,9.967861,1.754793,4.652781
1609459291845,9.994179,2.070606,5.619593
1609459291909,9.665206,3.887082,9.263263
1609459291973,9.700296,4.128328,8.876538
1609459292037,9.818727,3.913400,7.555230
1609459292103,9.840658,3.597586,7.394094
1609459292166,9.757318,3.830060,8.360906
1609459292230,9.599412,4.444141,10.036713
1609459292294,9.608185,4.334484,9.907804
1609459292455,9.564322,5.269040,10.423437
1609459292583,9.906452,8.550813,6.652873
1609459292648,9.950315,4.786547,6.266148
1609459292712,9.959088,2.215354,4.394964
1609459292776,9.919611,4.852342,6.556191
1609459292841,9.735387,3.970422,8.457587
1609459292904,9.818727,3.742334,7.555230
1609459293032,9.814340,3.711630,7.684138
1609459293096,9.805568,3.615131,7.651911
1609459293160,9.796795,3.263953,7.813046
1609459293224,9.643275,3.851992,9.488853
1609459293290,9.568707,4.492665,10.294529
1609459293416,9.498527,6.339571,10.939070
1609459293480,9.656433,6.159732,9.263263
1609459293544,9.967861,3.448452,4.459418
1609459293706,9.752932,4.826024,8.199771
1609459293770,9.731001,4.887432,8.457587
1609459293834,9.700296,4.747070,8.779858
1609459293899,9.590639,5.168155,9.907804
1609459293964,9.533617,5.475195,10.520119
1609459294026,9.621343,5.203245,9.617762
1609459294154,9.779250,4.163419,7.877500
1609459294218,9.700296,4.369575,8.715404
1609459294347,9.660820,4.738298,9.166582
1609459294412,9.709069,4.878659,8.618722
1609459294539,9.616957,5.479582,9.682216
1609459294670,9.463436,6.115869,11.100205
1609459294796,9.121305,8.963124,14.550514
1609459294924,9.463436,9.349393,11.035751
1609459294988,9.638888,9.568707,9.102128
1609459295156,9.954701,3.198159,3.847105
1609459295284,9.915225,4.782161,6.427283
1609459295348,9.871362,4.532142,6.910689
1609459295476,9.827499,3.860764,7.232959
1609459295604,9.687138,3.930945,8.522041
1609459295732,9.603798,4.387120,9.456626
1609459295860,9.546777,5.185700,10.197848
1609459295988,9.511686,5.712330,10.391211
1609459296116,9.375710,6.760929,11.938109
1609459296244,9.283598,9.165169,12.808239
1609459296372,9.678365,8.866626,8.844312
1609459296502,9.919611,4.023057,3.395926
1609459296630,9.963474,3.632677,5.587366
1609459296759,9.691524,4.861114,8.715404
1609459296886,9.726614,5.198859,8.457587
1609459297053,9.950315,1.649522,4.717235
1609459297181,9.744160,3.518633,8.167543
1609459297309,9.976633,2.026743,5.651820
1609459297437,9.735387,3.527406,8.360906
1609459297566,9.665206,4.088851,9.198809
1609459297694,9.516072,4.826024,10.713481
1609459297822,9.410801,6.234299,11.776974
1609459297950,9.599412,7.414487,9.263263
1609459298098,9.954701,1.197733,4.975051
1609459298226,9.735387,4.233599,8.554268
1609459298356,9.783636,4.053761,7.780819
1609459298483,9.616957,4.751457,9.488853
1609459298612,9.423960,6.229913,11.519157
1609459298740,9.669593,7.668893,8.844312
1609459298868,9.915225,3.136751,3.847105
1609459299060,9.538004,5.304130,10.326756
1609459299188,9.428346,6.335184,11.454703
1609459299317,9.818727,4.637413,7.200732
1609459299445,9.695910,4.918136,8.393133
1609459299573,9.603798,5.277812,9.231036
1609459299701,9.384483,6.129028,11.583611
1609459299829,9.165169,9.037966,13.839504
1609459299957,9.388869,9.309916,11.035751
1609459300085,9.673979,9.568707,9.102128
1609459300213,9.950315,4.295007,3.234791
1609459300341,9.954701,2.535828,4.137148
1609459300469,9.849430,3.970422,6.975143
1609459300597,9.669593,4.119555,8.683176
1609459300725,9.555549,4.839182,9.649988
1609459300854,9.472209,5.707943,10.552345
1609459301047,9.143236,9.024807,13.903958
1609459301175,9.450278,9.349393,10.971297
1609459301304,9.538004,9.454664,10.133394
1609459301432,9.915225,4.961999,3.009201
1609459301561,9.976633,4.106397,5.136187
1609459301691,9.770477,5.492741,8.135317
1609459301819,9.989792,3.895854,5.619593
1609459301947,9.976633,2.790233,5.587366
1609459302075,9.752932,4.044989,8.103089
1609459302204,9.616957,4.299394,9.649988
1609459302334,9.432733,5.887782,11.583611
1609459302462,9.480982,7.124991,11.100205
1609459302526,9.590639,7.291671,9.875578
1609459302591,9.981019,4.685662,5.587366
1609459302655,9.959088,1.197733,4.975051
1609459302854,9.809954,4.049375,7.297413
1609459302982,9.638888,4.799706,9.166582
1609459303047,9.564322,5.076043,9.875578
1609459303111,9.445891,5.865850,11.390249
1609459303175,9.309916,7.274126,12.840466
1609459303241,9.476596,7.725914,11.100205
1609459303303,9.937157,5.975508,6.135225
1609459303367,9.923998,3.351679,3.750423
1609459303431,9.875749,5.036566,6.652873
1609459303495,9.757318,5.102360,7.941955
1609459303559,9.595025,5.334834,9.617762
1609459303623,9.520458,5.791283,10.391211
1609459303689,9.419574,6.497477,11.325794
1609459303751,9.498527,6.580816,10.584573
1609459303815,9.673979,6.181664,8.650949
1609459303943,9.704683,5.159382,8.103089
1609459304007,9.590639,5.725489,9.521080
1609459304071,9.573094,6.150959,10.068940
1609459304136,9.524844,6.295708,10.487891
1609459304199,9.625730,6.738997,9.553308
1609459304327,9.270439,9.147623,12.937147
1609459304392,9.362552,9.257280,11.776974
1609459304520,9.480982,9.380097,10.487891
1609459304585,9.463436,9.371325,10.520119
1609459304712,9.906452,3.860764,3.460380
1609459304776,9.928384,3.351679,3.750423
1609459304905,9.910838,4.606709,6.459510
1609459304968,9.866976,4.562846,6.910689
1609459305096,9.634502,4.347643,9.102128
1609459305160,9.546777,4.847955,9.907804
1609459305352,9.340620,7.006562,11.841428
1609459305480,9.388869,9.336233,10.939070
1609459305608,9.419574,9.318688,11.100205
1609459305736,9.595025,9.507299,9.617762
1609459305864,9.989792,7.497827,5.522912
1609459305929,9.937157,4.466073,3.105882
1609459305993,9.945929,3.571268,3.589288
1609459306057,9.897680,5.146223,6.749554
1609459306122,9.770477,5.505900,8.070863
1609459306249,9.950315,3.338521,4.652781
1609459306313,9.937157,2.329672,4.362737
1609459306377,9.840658,3.667767,7.039597
1609459306525,9.673979,4.202895,8.586495
1609459306653,9.480982,4.948840,10.842389
1609459306781,9.301143,6.729951,12.840466
1609459306909,9.893293,9.112533,6.459510
1609459306973,9.959088,6.756543,5.748501
1609459307101,9.783636,4.277462,7.684138
1609459307229,9.801182,4.356416,7.684138
1609459307357,9.691524,4.676889,8.973220
1609459307485,9.397642,6.203595,12.099244
1609459307614,9.292371,9.130078,13.291645
1609459307741,9.981019,5.032180,5.619593
1609459307870,9.774863,5.606784,7.909728
1609459307998,9.568707,5.835146,9.972259
1609459308126,9.445891,6.738997,11.164660
1609459308254,9.700296,5.523445,8.457587
1609459308382,9.599412,6.124642,9.521080
1609459308511,9.498527,6.515022,10.230075
1609459308639,9.239735,8.099024,13.194963
1609459308806,9.397642,9.301143,11.358023
1609459308934,9.485368,9.393255,10.810162
1609459309062,9.932771,3.654608,3.685969
1609459309190,9.967861,3.733561,5.619593
1609459309318,9.827499,4.185350,7.136278
1609459309446,9.586252,4.518983,9.488853
1609459309574,9.467823,5.624604,10.777935
1609459309704,9.340620,7.379397,12.357060
1609459309833,9.419574,9.301143,11.615839
1609459309961,9.498527,9.406415,10.681253
1609459310089,9.590639,9.507299,9.649988
1609459310217,9.950315,6.598361,5.522912
1609459310345,9.910838,5.532218,5.974090
1609459310473,9.726614,6.076393,8.425360
1609459310601,9.945929,2.715666,4.072694
1609459310795,9.748546,4.229213,7.974182
1609459310921,9.480982,5.207632,10.745708
1609459311051,9.244122,7.247808,13.259418
1609459311177,9.406415,7.607485,11.744747
1609459311308,9.910838,6.918836,6.298375
1609459311434,9.827499,3.843219,7.490776
1609459311564,9.774863,4.373961,8.103089
1609459311690,9.625730,4.992703,9.682216
1609459311820,9.349393,6.826724,12.292606
1609459311946,9.568707,7.945504,9.875578
1609459312076,9.906452,3.501088,3.685969
1609459312202,9.687138,5.062884,8.264225
1609459312332,9.476596,5.764966,10.745708
1609459312460,9.467823,6.787247,10.745708
1609459312590,9.700296,5.874622,8.489814
1609459312780,9.757318,8.129728,7.748592
1609459312908,9.353779,7.866550,12.324834
1609459313037,9.498527,9.410801,10.584573
1609459313165,9.638888,9.538004,9.392172
1609459313294,9.809954,9.766091,7.232959
1609459313358,9.950315,8.033230,6.006317
1609459313422,9.941543,3.237636,3.943786
1609459313486,9.941543,3.233249,3.814878
1609459313551,9.950315,2.540215,4.233829
1609459313678,9.691524,4.325712,8.683176
1609459313806,9.533617,5.448878,10.326756
1609459313870,9.441505,6.672929,11.196886
1609459313935,9.485368,6.414137,10.810162
1609459313999,9.309916,7.712756,12.389288
1609459314064,9.191486,9.064283,13.485007
1609459314228,9.454664,9.353779,11.003524
1609459314356,9.581866,9.489754,9.875578
1609459314420,9.616957,9.529231,9.488853
1609459314484,9.976633,6.620294,5.394003
1609459314612,9.954701,5.413787,5.845182
1609459314740,9.731001,5.931645,8.264225
1609459314804,9.796795,5.686012,7.458549
1609459314868,9.923998,2.733212,4.104921
1609459314932,9.923998,2.241672,4.394964
1609459314997,9.779250,4.093238,7.619684
1609459315061,9.722228,4.356416,8.199771
1609459315125,9.616957,4.167805,9.102128
1609459315189,9.520458,4.676889,10.326756
1609459315253,9.494141,5.146223,11.100205
1609459315317,9.349393,6.541340,12.743785
1609459315479,9.989792,9.761704,5.780728
1609459315626,9.967861,0.710580,5.297322
1609459315754,9.643275,4.615481,9.102128
1609459315882,9.731001,4.448528,8.103089
1609459315946,9.643275,4.654958,9.037674
1609459316010,9.529231,5.334834,10.455665
1609459316074,9.323075,7.032880,13.001601
1609459316138,9.130078,8.985330,14.776103
1609459316202,9.704683,7.085515,8.683176
1609459316266,9.954701,5.633377,5.845182
1609459316394,9.774863,5.668467,7.555230
1609459316458,9.713455,5.558536,8.135317
1609459316586,9.480982,6.212368,10.681253
1609459316650,9.441505,6.681702,11.100205
1609459316715,9.643275,6.256230,9.005446
1609459316881,9.625730,5.887782,9.327718
1609459317009,9.700296,6.716792,8.812084
1609459317137,9.362552,7.383783,12.131472
1609459317265,9.419574,9.318688,11.486931
1609459317329,9.494141,9.388869,10.681253
1609459317393,9.406415,9.301143,11.293568
1609459317521,9.472209,9.380097,10.649027
1609459317649,9.915225,3.922172,3.428153
1609459317777,9.950315,3.790583,5.619593
1609459317905,9.831885,4.119555,6.975143
1609459318034,9.577480,4.378347,9.585534
1609459318163,9.502913,5.356765,10.294529
1609459318290,9.358166,6.918836,11.873655
1609459318419,9.353779,9.230963,12.067018
1609459318547,9.502913,9.410801,10.552345
1609459318716,9.871362,8.572744,7.039597
1609459318844,9.937157,4.281848,3.234791
1609459318972,9.897680,5.168155,6.523964
1609459319100,9.792409,5.168155,7.587457
1609459319228,9.941543,2.189036,4.394964
1609459319356,9.766091,4.093238,7.909728
1609459319484,9.625730,4.373961,9.521080
1609459319612,9.432733,5.440105,11.680293
1609459319741,9.314302,7.046038,12.743785
1609459319870,9.656433,7.717142,8.876538
1609459319998,9.959088,4.150259,5.812955
1609459320126,9.774863,4.518983,7.974182
1609459320254,9.761704,4.295007,7.974182
1609459320382,9.612571,4.896204,9.553308
1609459320510,9.244122,7.480282,13.485007
1609459320638,9.923998,6.168505,6.070771
1609459320766,9.871362,5.269040,6.652873
1609459320894,9.638888,5.089201,8.844312
1609459321023,9.345006,6.374661,12.260380
1609459321150,9.814340,5.510286,7.587457
1609459321279,9.660820,5.479582,9.037674
1609459321407,9.573094,6.107097,9.682216
1609459321535,9.445891,6.668542,10.906843
1609459321663,9.301143,9.191486,12.260380
1609459321791,9.450278,9.340620,11.035751
1609459321919,9.502913,9.419574,10.423437
1609459322047,9.950315,3.465997,4.588327
1609459322175,9.919611,2.948140,4.008240
1609459322304,9.774863,4.119555,7.394094
1609459322432,9.590639,4.198509,9.392172
1609459322624,9.209031,7.129378,13.356099
1609459322752,9.283598,9.169555,12.904921
1609459322881,9.393255,9.283598,11.776974
1609459323010,9.551163,9.459050,9.972259
1609459323138,9.862590,8.388519,6.878462
1609459323266,9.915225,4.062534,3.363699
1609459323395,9.888907,4.703207,6.523964
1609459323525,9.748546,4.988317,7.877500
1609459323653,9.923998,2.193423,4.427191
1609459323782,9.726614,4.075693,8.006409
1609459323911,9.700296,3.983580,8.940992
1609459324039,9.437119,5.124292,11.486931
1609459324168,9.423960,7.598712,11.615839
1609459324296,9.722228,7.655734,8.650949
1609459324360,9.972247,2.290195,4.620554
1609459324518,9.709069,4.988317,8.812084
1609459324581,9.766091,4.549687,8.167543
1609459324645,9.845044,4.589163,7.329640
1609459324791,9.581866,4.948840,9.972259
1609459324855,9.419574,5.839532,11.583611
1609459324983,9.476596,7.388169,10.939070
1609459325047,9.660820,7.230263,8.973220
1609459325111,9.919611,3.584427,3.621515
1609459325175,9.972247,4.071306,5.587366
1609459325239,9.761704,5.062884,7.974182
1609459325305,9.603798,5.347993,9.714442
1609459325368,9.538004,5.743034,10.391211
1609459325432,9.494141,5.949190,10.681253
1609459325496,9.410801,6.563271,11.454703
1609459325560,9.616957,6.177277,9.231036
1609459325721,9.704683,5.286585,8.522041
1609459325785,9.687138,5.483968,8.747630
1609459325849,9.625730,5.865850,9.424399
1609459325913,9.494141,6.168505,10.681253
1609459325979,9.397642,6.866200,11.615839
1609459326042,9.064283,8.914875,14.969465
1609459326106,9.336233,9.222190,12.067018
1609459326170,9.397642,9.287985,11.325794
1609459326234,9.393255,9.287985,11.358023
1609459326298,9.533617,9.441505,10.036713
1609459326362,9.498527,9.410801,10.391211
1609459326428,9.586252,9.529231,9.327718
1609459326490,9.950315,5.554149,4.813916
1609459326619,9.923998,3.825674,5.361776
1609459326747,9.801182,4.540914,7.490776
1609459326910,9.498527,5.396242,10.777935
1609459326974,9.849430,8.730651,6.975143
1609459327038,9.393255,7.186400,11.680293
1609459327102,9.152009,9.020420,14.032866
1609459327168,9.375710,9.270439,11.712520
1609459327294,9.406415,9.301143,11.358023
1609459327422,9.546777,9.454664,9.875578
1609459327486,9.581866,9.476596,9.553308
1609459327614,9.954701,6.199209,4.910597
1609459327678,9.932771,4.110783,3.299245
1609459327806,9.836272,5.238336,7.200732
1609459327934,9.783636,5.383083,7.587457
1609459327998,9.915225,2.610395,4.137148
1609459328062,9.875749,3.794970,6.395056
1609459328190,9.673979,4.316939,8.683176
1609459328358,9.415188,5.431333,11.680293
1609459328486,9.380097,7.142537,12.357060
1609459328614,9.774863,8.331497,8.135317
1609459328742,9.994179,3.356066,5.619593
1609459328870,9.761704,4.580391,7.941955
1609459328998,9.652047,4.904977,9.166582
1609459329063,9.568707,5.383083,10.004486
1609459329191,9.314302,7.427646,12.421515
1609459329319,9.836272,7.063583,7.007370
1609459329447,9.884521,5.326061,6.298375
1609459329575,9.656433,5.277812,8.683176
1609459329703,9.520458,5.756193,10.230075
1609459329831,9.551163,6.041302,10.068940
1609459329959,9.621343,5.993053,9.392172
1609459330087,9.630116,6.221140,9.198809
1609459330215,9.538004,6.646611,10.391211
1609459330343,9.428346,9.336233,11.229114
1609459330471,9.450278,9.345006,11.164660
1609459330599,9.796795,8.362202,7.684138
1609459330728,9.941543,3.619518,3.621515
1609459330856,9.871362,5.374310,6.717327
1609459330984,9.709069,5.606784,8.393133
1609459331112,9.476596,5.400629,10.777935
1609459331240,9.406415,5.979894,11.325794
1609459331369,9.257280,7.646961,12.904921
1609459331498,9.309916,9.195872,12.518196
1609459331626,9.502913,9.406415,10.649027
1609459331754,9.595025,9.502913,9.617762
1609459331882,9.963474,6.725564,5.490684
1609459332010,9.923998,5.729875,6.006317
1609459332202,9.910838,3.527406,4.523873
1609459332330,9.932771,2.079379,4.620554
1609459332458,9.761704,4.005512,8.425360
1609459332587,9.485368,5.001475,11.196886
1609459332715,9.459050,6.339571,11.422477
1609459332864,9.630116,7.510985,9.392172
1609459332993,9.950315,1.030780,5.587366
1609459333121,9.621343,5.405015,9.488853
1609459333249,9.814340,4.338871,7.490776
1609459333378,9.621343,5.093588,9.456626
1609459333506,9.397642,6.975858,11.680293
1609459333635,9.945929,5.308516,5.619593
1609459333763,9.858203,4.755843,6.620646
1609459333891,9.419574,6.339571,11.325794
1609459334019,9.665206,6.567658,9.005446
1609459334211,9.538004,6.800406,10.391211
1609459334339,9.673979,6.089551,9.005446
1609459334467,9.336233,7.892868,12.260380
1609459334597,9.318688,9.200258,12.228152
1609459334725,9.323075,9.230963,11.712520
1609459334853,9.441505,9.345006,10.681253
1609459334983,9.945929,7.353079,5.619593
1609459335146,9.954701,3.944104,5.587366
1609459335210,9.937157,8.642925,5.845182
1609459335274,9.546777,5.602398,9.907804
1609459335338,9.441505,5.659694,11.035751
1609459335402,9.380097,6.479932,11.905882
1609459335466,9.423960,6.655384,11.325794
1609459335530,9.327461,7.309216,12.292606
1609459335594,9.169555,9.042352,13.839504
1609459335793,9.441505,9.340620,11.293568
1609459335921,9.581866,9.489754,9.907804
1609459335986,9.616957,9.524844,9.488853
1609459336050,9.625730,9.538004,9.295491
1609459336114,9.976633,6.694861,5.522912
1609459336178,9.923998,3.952876,3.428153
1609459336242,9.836272,5.984280,7.136278
1609459336370,9.744160,5.944804,8.167543
1609459336434,9.932771,2.939367,4.040467
1609459336498,9.932771,2.351604,4.266056
1609459336562,9.792409,4.176578,7.458549
1609459336690,9.630116,4.387120,9.166582
1609459336818,9.480982,5.334834,11.229114
