TS,Track V,Car V,Car I
1609460626826,12.802231,2.246332,1.252827
1609460626954,12.644324,4.790933,5.089860
1609460627083,12.552213,4.268690,5.702174
1609460627211,12.363602,4.922522,6.830121
1609460627340,11.350093,8.581517,12.794141
1609460627468,12.784686,3.597586,0.672740
1609460627596,12.811005,2.035516,1.510643
1609460627725,12.828549,1.342481,2.219638
1609460627853,12.863640,0.057022,3.540947
1609460627981,12.868026,0.057022,3.540947
1609460628173,12.872412,0.052636,3.540947
1609460628301,12.868026,0.057022,3.540947
1609460628429,12.863640,0.048249,3.540947
1609460628557,12.868026,0.052636,3.540947
1609460628685,12.868026,0.052636,3.508720
1609460628814,12.868026,0.048249,3.573174
1609460628942,12.868026,0.057022,3.573174
1609460629071,12.868026,0.061408,3.540947
1609460629207,12.868026,0.057022,3.540947
1609460629336,12.885571,0.057022,3.540947
